case_id,institution_name,program_name,component_index,component_name,component_type,credits,hours,control_form,has_syllabus,syllabus_filename,resources
13346,,Документи акредитаційної справи,0,Пластична анатомія,навчальна дисципліна,,,,True,Plastychna anatomiia.pdf,"Мольберти (20 шт.), натурні підставки, гіпсові зліпки архітектурних античних фігур, гіпсові зліпки екорше, скелет фігури людини, моделі-макети м’язевої ситеми людини.
Система дистанційного навчання Mo"
13346,,Документи акредитаційної справи,1,Інформаційно-комунікаційні технології,навчальна дисципліна,,,,True,Informatsiino-komunikatsiini tekhnolohii.pdf,"Мультимедійний проектор Acer S1386WH, 2018 року виготовлення та 2019 року введення в експлуатацію, ремонту не потребує.
ПК DELL Computer T3500, Intel Xeon w3530, 4GB RAM, Nvidia Quadro 2000, HDD-WD250"
13346,,Документи акредитаційної справи,2,Кваліфікаційна робота,підсумкова атестація,,,,True,kvalifikatsiina robota.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Дозволяє забезпечити проведення занять з використанням авторських презентаційних навч"
13346,,Документи акредитаційної справи,3,Переддипломна практика,практика,,,,True,pereddyplomna praktyka.pdf,"Використання обладнання, устаткування баз практик."
13346,,Документи акредитаційної справи,4,Виробнича практика,практика,,,,True,Vyrobnycha praktyka.pdf,"Використання обладнання, устаткування баз практик."
13346,,Документи акредитаційної справи,5,Навчальна практика,практика,,,,True,Navchalna praktyka.pdf,"Використання обладнання, устаткування баз практик."
13346,,Документи акредитаційної справи,6,Курсова робота з дизайн-проєктування,курсова робота (проект),,,,True,Kursova robota z dyzain-proiektuvannia.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Дозволяє забезпечити проведення занять з використанням авторських презентаційних навч"
13346,,Документи акредитаційної справи,7,Декоративно-прикладне мистецтво,навчальна дисципліна,,,,True,Dekoratyvno-prykladne mystetstvo.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Комп’ютер на процесорі Intel (R) Pentium(R) Gold G6405 4.106GHr/DDR4 4Гб/ SSD480.1Gb)"
13346,,Документи акредитаційної справи,8,Організація підприємноцької діяльності в сфері культури,навчальна дисципліна,,,,True,Orhanizatsiia pidpryiemnytskoi diialnosti.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Комп’ютер на процесорі Intel (R) Pentium(R) Gold G6405 4.106GHr/DDR4 4Гб/ SSD480.1Gb)"
13346,,Документи акредитаційної справи,9,Кваліфікаційне проєктування,навчальна дисципліна,,,,True,Kvalifikatsiine proektuvannia.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Дозволяє забезпечити проведення занять з використанням авторських презентаційних навч"
13346,,Документи акредитаційної справи,10,Художнє конструювання,навчальна дисципліна,,,,True,Khudozhnie konstruiuvannia.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Дозволяє забезпечити проведення занять з використанням авторських презентаційних навч"
13346,,Документи акредитаційної справи,11,Ілюстрація,навчальна дисципліна,,,,True,lliustratsiia.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Дозволяє забезпечити проведення занять з використанням авторських презентаційних навч"
13346,,Документи акредитаційної справи,12,Нарисна геометрія,навчальна дисципліна,,,,True,Narysna heometriia.pdf,"Дошки для креслення та малювання, планшети. 
Проектор ViewSonic PJ 7223 (1 шт.) рік введення в експлуатацію 2019 рік, ремонтних робіт не проводилось.
Настінний екран.
Система дистанційного навчання Mo"
13346,,Документи акредитаційної справи,13,3D-моделювання,навчальна дисципліна,,,,True,3D modeliuvannia.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Дозволяє забезпечити проведення занять з використанням авторських презентаційних навч"
13346,,Документи акредитаційної справи,14,Композиція в дизайні,навчальна дисципліна,,,,True,Kompozytsiia v dyzaini.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Комп’ютер на процесорі Intel (R) Pentium(R) Gold G6405 4.106GHr/DDR4 4Гб/ SSD480.1Gb)"
13346,,Документи акредитаційної справи,15,Скульптура,навчальна дисципліна,,,,True,Skulptura.pdf,"Ванни для глини, Скульптурні станки, натурні підставки, гіпсові зліпки архітектурних деталей та античних фігур, натурний фонд, гіпсові зліпки екорше, скелет фігури людини, моделі-макети м’язевої ситем"
13346,,Документи акредитаційної справи,16,Дизайн-проєктування,навчальна дисципліна,,,,True,Dyzaіn-proektuvannia.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Дозволяє забезпечити проведення занять з використанням авторських презентаційних навч"
13346,,Документи акредитаційної справи,17,Креслення,навчальна дисципліна,,,,True,Kreslennia.pdf,"Дошки для креслення та малювання, планшети. 
Проектор ViewSonic PJ 7223 (1 шт.) рік введення в експлуатацію 2019 рік, ремонтних робіт не проводилось.
Настінний екран.
Система дистанційного навчання Mo"
13346,,Документи акредитаційної справи,18,Українська мова за професійним спрямуванням,навчальна дисципліна,,,,True,Ukrainska mova za profesiynym spriamuvanniam.pdf,"Мультимедійний проектор Epson EB-505 (1 шт.), рік виготовлення 2019, рік ведення в експлуатацію 2019. Ремонту не потребує.
Інтерфейс: USB 2.0 Type A, USB 2.0 Type B, VGA in, HDMI in, Composite in, Cin"
13346,,Документи акредитаційної справи,19,Історія державності та культури України,навчальна дисципліна,,,,True,Istoriia derzhavnosti ta kultury.pdf,"Мультимедійний проектор Epson EB-505 (1 шт.), рік виготовлення 2019, рік ведення в експлуатацію 2019. Ремонту не потребує.
Інтерфейс: USB 2.0 Type A, USB 2.0 Type B, VGA in, HDMI in, Composite in, Cin"
13346,,Документи акредитаційної справи,20,Фізичне виховання,навчальна дисципліна,,,,True,Fizychne vykhovannia.pdf,"Крита спортивна споруда(спортзал №2. вул. Львівська, територія ЗУНУ) – фізкультурно-оздоровчий комплекс з тренажерним залом для ЗФП, ігровий зал для гри в баскетбол, волейбол, приміщення для гри в нас"
13346,,Документи акредитаційної справи,21,Іноземна мова,навчальна дисципліна,,,,True,Inozemna mova (anhliiska).pdf,"Мультимедійний проектор Epson EB-S05 (1 шт.), рік виготовлення 2019, рік ведення в експлуатацію 2019. Ремонту не потребує.
Інтерфейс: USB 2.0 Type A, USB 2.0 Type B, VGA in, HDMI in, Composite in, Cin"
13346,,Документи акредитаційної справи,22,Філософія,навчальна дисципліна,,,,True,Filosofiia.pdf,"Мультимедійний проектор Epson EB-505 (1 шт.), рік виготовлення 2019, рік ведення в експлуатацію 2019. Ремонту не потребує.
Інтерфейс: USB 2.0 Type A, USB 2.0 Type B, VGA in, HDMI in, Composite in, Cin"
13346,,Документи акредитаційної справи,23,Політологія,навчальна дисципліна,,,,True,Politolohiia.pdf,"Мультимедійний проектор Epson EB-505 (1 шт.), рік виготовлення 2019, рік ведення в експлуатацію 2019. Ремонту не потребує.
Інтерфейс: USB 2.0 Type A, USB 2.0 Type B, VGA in, HDMI in, Composite in, Cin"
13346,,Документи акредитаційної справи,24,Міжкультурні комунікації,навчальна дисципліна,,,,True,Mizhkulturni komunikatsii.pdf,"Мультимедійний проектор Epson EB-505 (1 шт.), рік виготовлення 2019, рік ведення в експлуатацію 2019. Ремонту не потребує.
Інтерфейс: USB 2.0 Type A, USB 2.0 Type B, VGA in, HDMI in, Composite in, Cin"
13346,,Документи акредитаційної справи,25,Історія мистецтва,навчальна дисципліна,,,,True,Istoriia mystetstva.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Комп’ютер на процесорі Intel (R) Pentium(R) Gold G6405 4.106GHr/DDR4 4Гб/ SSD480.1Gb)"
13346,,Документи акредитаційної справи,26,Рисунок,навчальна дисципліна,,,,True,Rysunok.pdf,"Мольберти (20 шт.), натурні підставки, гіпсові зліпки архітектурних деталей та античних фігур, натурний фонд.
Система дистанційного навчання Moodle, програма для організації відеоконференцій Zoom."
13346,,Документи акредитаційної справи,27,Живопис (1 курс),навчальна дисципліна,,,,True,zhyvopys1kurs.pdf,"Мольберти (20 шт.), натурні підставки, гіпсові зліпки архітектурних деталей та античних фігур, натурний фонд.
Система дистанційного навчання Moodle, програма для організації відеоконференцій Zoom."
13346,,Документи акредитаційної справи,28,Живопис (2 курс),навчальна дисципліна,,,,True,zhyvopys2kurs.pdf,"Мольберти (20 шт.), натурні підставки, гіпсові зліпки архітектурних деталей та античних фігур, натурний фонд.
Система дистанційного навчання Moodle, програма для організації відеоконференцій Zoom."
13346,,Документи акредитаційної справи,29,Комп’ютерна графіка та анімація,навчальна дисципліна,,,,True,Kompiuterna hrafika ta animatsiia.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Дозволяє забезпечити проведення занять з використанням авторських презентаційних навч"
13346,,Документи акредитаційної справи,30,Композиція та кольорознавство,навчальна дисципліна,,,,True,Kompozytsiia ta koloroznavstvo.pdf,"Проектор EpsonEB-505 (1 шт.), введення в експлуатацію - 2020 рік, ремонтних робіт не проводилось.
Настінний екран.
Комп’ютер на процесорі Intel (R) Pentium(R) Gold G6405 4.106GHr/DDR4 4Гб/ SSD480.1Gb)"
15277,,Документи акредитаційної справи,0,"Безпека життєдіяльності (безпека життєдіяльності, основи охорони праці та цивільний захист)",навчальна дисципліна,,,,True,"Безпека життєдіяльності (безпека життєдіяльності, основи охорони праці та цивільний захист).pdf","Аудиторія з мультимедійним обладнанням.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,1,Фізичне виховання,навчальна дисципліна,,,,True,Фізичне виховання.pdf,"Спортивний зал, водна станція ЧНУ імені Петра Могили"
15277,,Документи акредитаційної справи,2,Предатестаційна практика,практика,,,,True,Передатестаційна практика.pdf,"Обладнання: ноутбук  з підключенням до мережі Інтернет, проєктор.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,3,Кваліфікаційна робота,підсумкова атестація,,,,True,Кваліфікаційна_робота_Методичні_рекомендації_2025.pdf,"Обладнання: ноутбук  з підключенням до мережі Інтернет, проєктор.
Програмне забезпечення: сервіс для перевірки на унікальність
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,4,Дизайн-проєктування (2 курс),навчальна дисципліна,,,,True,Дизайн-проєктування  (2 курс).pdf,"Обладнання: комп’ютери (AMD Ryzen 5 5600, RAM 16 Гбайт, SSD 512 Гбайт) з підключенням до мережі Інтернет, монітори 24’’, введення в експлуатацію – 2023 р.; інтерактивна панель 50’’
Програмне забезпече"
15277,,Документи акредитаційної справи,5,Дизайн-проєктування (3 курс),навчальна дисципліна,,,,True,Дизайн-проєктування (3 курс).pdf,"Обладнання: комп’ютери (AMD Ryzen 5 5600, RAM 16 Гбайт, SSD 512 Гбайт) з підключенням до мережі Інтернет, монітори 24’’, введення в експлуатацію – 2023 р.; інтерактивна панель 50’’
Програмне забезпече"
15277,,Документи акредитаційної справи,6,Комп’ютерна графіка (1 курс),навчальна дисципліна,,,,True,Комп’ютерна графіка (1 курс).pdf,"Обладнання: комп’ютери (AMD Ryzen 5 5600, RAM 16 Гбайт, SSD 512 Гбайт) з підключенням до мережі Інтернет, монітори 24’’, введення в експлуатацію – 2023 р.; інтерактивна панель 50’’
Програмне забезпече"
15277,,Документи акредитаційної справи,7,Комп’ютерна графіка (2 курс),навчальна дисципліна,,,,True,Комп’ютерна графіка (2 курс).pdf,"Обладнання: комп’ютери (AMD Ryzen 5 5600, RAM 16 Гбайт, SSD 512 Гбайт) з підключенням до мережі Інтернет, монітори 24’’, введення в експлуатацію – 2023 р.; інтерактивна панель 50’’
Програмне забезпече"
15277,,Документи акредитаційної справи,8,Комп’ютерна графіка (3 курс),навчальна дисципліна,,,,True,Комп’ютерна графіка (3 курс).pdf,"Обладнання: комп’ютери (AMD Ryzen 5 5600, RAM 16 Гбайт, SSD 512 Гбайт) з підключенням до мережі Інтернет, монітори 24’’, введення в експлуатацію – 2023 р.; інтерактивна панель 50’’
Програмне забезпече"
15277,,Документи акредитаційної справи,9,Дизайн-проєктування  (4 курс),навчальна дисципліна,,,,True,Дизайн-прєктування (4 курс).pdf,"Обладнання: комп’ютери (AMD Ryzen 5 5600, RAM 16 Гбайт, SSD 512 Гбайт) з підключенням до мережі Інтернет, монітори 24’’, введення в експлуатацію – 2023 р.; інтерактивна панель 50’’
Програмне забезпече"
15277,,Документи акредитаційної справи,10,Дизайн-проєктування (1 курс),навчальна дисципліна,,,,True,Дизайн-проєктування (1 курс).pdf,"Обладнання: комп’ютери (AMD Ryzen 5 5600, RAM 16 Гбайт, SSD 512 Гбайт) з підключенням до мережі Інтернет, монітори 24’’, введення в експлуатацію – 2023 р.; інтерактивна панель 50’’
Програмне забезпече"
15277,,Документи акредитаційної справи,11,Комп'ютерна графіка (4 курс),навчальна дисципліна,,,,True,Комп'ютерна графіка (4 курс).pdf,"Обладнання: комп’ютери (AMD Ryzen 5 5600, RAM 16 Гбайт, SSD 512 Гбайт) з підключенням до мережі Інтернет, монітори 24’’, введення в експлуатацію – 2023 р.; інтерактивна панель 50’’
Програмне забезпече"
15277,,Документи акредитаційної справи,12,Макетування і моделювання,навчальна дисципліна,,,,True,Р_П_Макетування_і_моделювання_+КР.pdf,"Обладнання: комп’ютери (AMD Ryzen 5 2600, RX 570 4 Гбайт, RAM 16 Гбайт, SSD 512 Гбайт), монітори 24’’, введення в експлуатацію – 2019 р.; проєктор, інтерактивна дошка.
Програмне забезпечення: Autodesk"
15277,,Документи акредитаційної справи,13,Вебдизайн,навчальна дисципліна,,,,True,Р.П. Вебдизайн.pdf,"Обладнання: комп’ютери  (Intel Core i5-4690, RAM 8 Гбайт, SSD 512 Гбайт) з підключенням до мережі Інтернет, монітори 24’’, введення в експлуатацію – 2023 р.
Програмне забезпечення: MS Office 365 (корп"
15277,,Документи акредитаційної справи,14,Менеджмент і маркетинг в дизайні. Теорія реклами,навчальна дисципліна,,,,True,Менеджмент і маркетинг в дизайні. Теорія реклами.pdf,"Аудиторія з мультимедійним обладнанням.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,15,3D  графіка,навчальна дисципліна,,,,True,РП 3D-графіка.pdf,"Обладнання: комп’ютери (AMD Ryzen 5 2600, RX 570 4 Гбайт, RAM 16 Гбайт, SSD 512 Гбайт), монітори 24’’, введення в експлуатацію – 2019 р.; проєктор, інтерактивна дошка.
Програмне забезпечення: Autodesk"
15277,,Документи акредитаційної справи,16,Виробнича практика,практика,,,,True,Виробнича практика.pdf,"Обладнання: ноутбук  з підключенням до мережі Інтернет, проєктор.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,17,Ознайомча практика,практика,,,,True,Ознайомча практика.pdf,"Обладнання: ноутбук  з підключенням до мережі Інтернет, проєктор.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,18,Історія та культура України,навчальна дисципліна,,,,True,Історія та культура України.pdf,"Аудиторія з мультимедійним обладнанням.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,19,"Філософія, суспільствознавство та академічна доброчесність",навчальна дисципліна,,,,True,Філософія.pdf,"Аудиторія з мультимедійним обладнанням.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,20,Українська мова (за професійним спрямуванням),навчальна дисципліна,,,,True,Українська мова.pdf,"Аудиторія з мультимедійним обладнанням.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,21,Іноземна мова (англійська),навчальна дисципліна,,,,True,"Іноземна мова (1,2 курси).pdf","Аудиторія з мультимедійним обладнанням.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,22,Історія мистецтв,навчальна дисципліна,,,,True,Історія мистецтв.pdf,"Аудиторія з мультимедійним обладнанням.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,23,Історія дизайну,навчальна дисципліна,,,,True,Історія дизайну.pdf,"Аудиторія з мультимедійним обладнанням.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,24,Навчальна практика,практика,,,,True,Навчальна практика.pdf,"Обладнання: ноутбук  з підключенням до мережі Інтернет, проєктор.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,25,Рисунок і скетчинг,навчальна дисципліна,,,,True,Рисунок і скетчинг.pdf,"Обладнання:
-	мольберт стаціонарний  (25 шт)
-	планшет (МДФ негрунтоване) (25 шт)
-	набір гіпсових моделей;
-	набір гіпсових геометричних форм, рельєфів;
-	анатомічна модель скелета людини (170 см)
-	"
15277,,Документи акредитаційної справи,26,Композиція та проєктна графіка,навчальна дисципліна,,,,True,Композиція та проєктна графіка .pdf,"Аудиторія з мультимедійним обладнанням.
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua/"
15277,,Документи акредитаційної справи,27,"Інформаційні технології, системи та ресурси",навчальна дисципліна,,,,True,"Інформаційні технології, системи та ресурси.pdf","Комп'ютерний клас: комп’ютери  (Intel Core i5-4690, RAM 8 Гбайт, SSD 512 Гбайт) з підключенням до мережі Інтернет, монітори 24’’, введення в експлуатацію – 2023 р.
Програмне забезпечення: ОС Windows 1"
15277,,Документи акредитаційної справи,28,Шрифти,навчальна дисципліна,,,,True,Шрифти.pdf,"Обладнання: комп’ютери (Intel Core i5-7400, RAM 16 Гбайт, SSD 512 Гбайт), монітори 24’’, введення в експлуатацію – 2023 р.; телевізор 42’’
Платформа дистанційного навчання https://moodle3.chmnu.edu.ua"
15277,,Документи акредитаційної справи,29,Дизайн упаковки та етикетки,навчальна дисципліна,,,,True,Дизайн упаковки та етикетки.pdf,"Обладнання: комп’ютери  (Intel Core i5-4690, RAM 8 Гбайт, SSD 512 Гбайт) з підключенням до мережі Інтернет, монітори 24’’, введення в експлуатацію – 2023 р.
Програмне забезпечення: MS Office 365 (корп"
15277,,Документи акредитаційної справи,30,Типографіка і леттеринг,навчальна дисципліна,,,,True,Типографіка і леттеринг.pdf,"Обладнання: комп’ютери (AMD Ryzen 5 2600, RX 570 4 Гбайт, RAM 16 Гбайт, SSD 512 Гбайт), монітори 24’’, введення в експлуатацію – 2019 р.; проєктор, інтерактивна дошка.
Платформа дистанційного навчання"
15277,,Документи акредитаційної справи,31,Айдентика,навчальна дисципліна,,,,True,Айдентика.pdf,"Обладнання: комп’ютери  (Intel Core i5-4690, RAM 8 Гбайт, SSD 512 Гбайт) з підключенням до мережі Інтернет, монітори 24’’, введення в експлуатацію – 2023 р.
Програмне забезпечення: MS Office 365 (корп"
15277,,Документи акредитаційної справи,32,Живопис,навчальна дисципліна,,,,True,Живопис.pdf,"Обладнання:
-	мольберт стаціонарний  (25 шт)
-	планшет (МДФ негрунтоване) (25 шт)
-	набір гіпсових моделей;
-	набір гіпсових геометричних форм, рельєфів;
-	анатомічна модель скелета людини (170 см)
-	"
7426,,Документи акредитаційної справи,0,ОК 13. Практичні студії / Формоутворення,навчальна дисципліна,,,,True,ОК13 ПРАКТИЧНІ СТУДІЇ Формоутворення 5 семестр.pdf,"Мультимедійні дошки, ручні інструменти, витратні матеріали, манекени, швейні машини, праски, розкрійні столи, лекала"
7426,,Документи акредитаційної справи,1,ОК 13. Практичні студії / Формоутворення,навчальна дисципліна,,,,True,ОК13 ПРАКТИЧНІ СТУДІЇ Формоутворення 6 семестр.pdf,"Мультимедійні дошки, ручні інструменти, витратні матеріали, манекени, швейні машини, праски, розкрійні столи, лекала"
7426,,Документи акредитаційної справи,2,ОК 13. Практичні студії / Формоутворення,навчальна дисципліна,,,,True,ОК13 ПРАКТИЧНІ СТУДІЇ Формоутворення 7 семестр.pdf,"Мультимедійні дошки, ручні інструменти, витратні матеріали, манекени, швейні машини, праски, розкрійні столи, лекала"
7426,,Документи акредитаційної справи,3,ОК 13. Практичні студії / Матеріалознавство,навчальна дисципліна,,,,True,ОК13 ПРАКТИЧНІ СТУДІЇ Матеріалознавство 1-2 семестр.pdf,"Мультимедійні дошки, ручні інструменти, витратні матеріали, праски"
7426,,Документи акредитаційної справи,4,ОК 14. Проектування,навчальна дисципліна,,,,True,ОК14 ПРОЕКТУВАННЯ 3 семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер, ручні інструменти, витратні матеріали"
7426,,Документи акредитаційної справи,5,ОК 14. Проектування,навчальна дисципліна,,,,True,ОК14 ПРОЕКТУВАННЯ 4 семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер, ручні інструменти, витратні матеріали"
7426,,Документи акредитаційної справи,6,ОК 14. Проектування,навчальна дисципліна,,,,True,ОК14 ПРОЕКТУВАННЯ 5 семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер, ручні інструменти, витратні матеріали"
7426,,Документи акредитаційної справи,7,ОК 14. Проектування,навчальна дисципліна,,,,True,ОК14 ПРОЕКТУВАННЯ 6 семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер, ручні інструменти, витратні матеріали"
7426,,Документи акредитаційної справи,8,ОК 14. Проектування,навчальна дисципліна,,,,True,ОК14 ПРОЕКТУВАННЯ 7 семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер, ручні інструменти, витратні матеріали"
7426,,Документи акредитаційної справи,9,ОК 12. Проектна графіка,навчальна дисципліна,,,,True,ОК12 ПРОЕКТНА ГРАФІКА 1-2 семестр.pdf,"Мольберти, подіум, дошки, навчальні роботи з методичного фонду, таблиці, ручні інструменти, витратні матеріали, доступ до Інтернету через WiFi"
7426,,Документи акредитаційної справи,10,ОК 15. Комп'ютерне проектування,навчальна дисципліна,,,,True,ОК15 КОМП'ЮТЕРНЕ ПРОЕКТУВАННЯ 3 семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер"
7426,,Документи акредитаційної справи,11,ОК 15. Комп'ютерне проектування,навчальна дисципліна,,,,True,ОК15 КОМП'ЮТЕРНЕ ПРОЕКТУВАННЯ 4 семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер"
7426,,Документи акредитаційної справи,12,ОК 15. Комп'ютерне проектування,навчальна дисципліна,,,,True,ОК15 КОМП'ЮТЕРНЕ ПРОЕКТУВАННЯ 5 семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер"
7426,,Документи акредитаційної справи,13,ОК 13. Практичні студії / Формоутворення,навчальна дисципліна,,,,True,ОК13 ПРАКТИЧНІ СТУДІЇ Формоутворення 4 семестр.pdf,"Мультимедійні дошки, ручні інструменти, витратні матеріали, манекени, швейні машини, праски, розкрійні столи, лекала"
7426,,Документи акредитаційної справи,14,ОК 15. Комп'ютерне проектування,навчальна дисципліна,,,,True,ОК15 КОМП'ЮТЕРНЕ ПРОЕКТУВАННЯ 7 семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер"
7426,,Документи акредитаційної справи,15,ОК 17. Стилістика моди,навчальна дисципліна,,,,True,ОК17 СТИЛІСТИКА МОДИ 7семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер"
7426,,Документи акредитаційної справи,16,ОК 18. Менеджмент в індустрії моди,навчальна дисципліна,,,,True,ОК18 МЕНЕДЖМЕНТ В ІНДУСТРІЇ МОДИ 8 семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер"
7426,,Документи акредитаційної справи,17,ОК 19. Теорія і критика моди,навчальна дисципліна,,,,True,ОК19 ТЕОРІЯ І КРИТИКА МОДИ 6 семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер"
7426,,Документи акредитаційної справи,18,ОК 20. Проектування і виготовлення взуття,навчальна дисципліна,,,,True,ОК20 ПРОЕКТУВАННЯ І ВИГОТОВЛЕННЯ ВЗУТТЯ 5 семестр.pdf,"Ручні інструменти, витратні матеріали, колодки, швейні машини, розкрійні столи, лекала"
7426,,Документи акредитаційної справи,19,ОК 20. Проектування і виготовлення взуття,навчальна дисципліна,,,,True,ОК20 ПРОЕКТУВАННЯ І ВИГОТОВЛЕННЯ ВЗУТТЯ 6 семестр.pdf,"Ручні інструменти, витратні матеріали, колодки, швейні машини, розкрійні столи, лекала"
7426,,Документи акредитаційної справи,20,ОК 21. Дипломне проектування,навчальна дисципліна,,,,True,ОК21 ДИПЛОМНЕ ПРОЕКТУВАННЯ 8 семестр.pdf,"Комплект мультимедійного обладнання: проектор, комп’ютер, екран, доступ до Інтернету через WiFi, роботи з методичного фонду, ручні інструменти, витратні матеріали, манекени, швейні машини, праски, роз"
7426,,Документи акредитаційної справи,21,ОК 22. Навчальна практика,практика,,,,True,ОК22 НАВЧАЛЬНА ПРАКТИКА.pdf,"Ручні інструменти, витратні матеріали, роботи з методичного фонду"
7426,,Документи акредитаційної справи,22,ОК 23. Технологічна практика,практика,,,,True,ОК23 ТЕХНОЛОГІЧНА ПРАКТИКА.pdf,"Мультимедійні дошки, доступ до Інтернету через WiFi , комп'ютер, ручні інструменти, витратні матеріали, манекени, швейні машини, праски, розкрійні столи, лекала"
7426,,Документи акредитаційної справи,23,ОК 24. Проектна практика,практика,,,,True,ОК24 ПРОЕКТНА ПРАКТИКА 6 семестр.pdf,"Комп'ютер, доступ до Інтернету через WiFi, ручні інструменти, витратні матеріали, манекени, швейні машини, праски, розкрійні столи, лекала"
7426,,Документи акредитаційної справи,24,ОК 25. Педагогічна практика,практика,,,,True,ОК25 ПЕДАГОГІЧНА ПРАКТИКА.pdf,"Проектор, екран, доступ до Інтернету через WiFi , комп'ютер"
7426,,Документи акредитаційної справи,25,ОК 4. Філософія,навчальна дисципліна,,,,True,ОК4 ФІЛОСОФІЯ 7 семестр.pdf,"Проектор, екран, доступ до Інтернету через WiFі , комп'ютер"
7426,,Документи акредитаційної справи,26,ОК 2. Іноземна мова / Англійська,навчальна дисципліна,,,,True,ОК2 ІНОЗЕМНА АНГЛІЙСЬКА МОВА 1-5 семестри.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер"
7426,,Документи акредитаційної справи,27,ОК 2. Іноземна мова / Німецька,навчальна дисципліна,,,,True,ОК2 ІНОЗЕМНА НІМЕЦЬКА МОВА 1-5 семестри.pdf,"Проектор, екран, доступ до Інтернету через WiFi, комп'ютер"
7426,,Документи акредитаційної справи,28,ОК 16. Фешн фотографія,навчальна дисципліна,,,,True,ОК16 ФЕШН ФОТОГРАФІЯ.pdf,"Витратні матеріали, спеціальне фото обладнання, роботи з методичного фонду"
7426,,Документи акредитаційної справи,29,ОК 13. Практичні студії / Формоутворення,навчальна дисципліна,,,,True,ОК13 ПРАКТИЧНІ СТУДІЇ Формоутворення 3 семестр.pdf,"Мультимедійні дошки, ручні інструменти, витратні матеріали, манекени, швейні машини, праски, розкрійні столи, лекала"
